Filename,word,CV_environment,Duration
159_sector_s_initialS_Orig_SEH1_1.wav,sector,SEH1,0.2912698412698413
159_sector_s_initialS_Orig_S_1.wav,sector,SEH1,0.21487528344671203
159_seedling_s_initialS_Orig_SIY1_1.wav,seedling,SIY1,0.31834467120181403
159_seedling_s_initialS_Orig_S_1.wav,seedling,SIY1,0.2166893424036281
159_seem_s_medialS_FromMS_SIY1_1.wav,seem,SIY1,0.5161224489795918
159_seem_s_medialS_FromMS_S_1.wav,seem,SIY1,0.2656689342403628
159_seminar_s_initialS_Orig_SEH1_1.wav,seminar,SEH1,0.2538321995464853
159_seminar_s_initialS_Orig_S_1.wav,seminar,SEH1,0.17426303854875283
159_settlement_s_initialS_Orig_SEH1_1.wav,settlement,SEH1,0.2682993197278912
159_settlement_s_initialS_Orig_S_1.wav,settlement,SEH1,0.19154195011337868
159_shadow_sh_initialSH_Orig_SHAE1_1.wav,shadow,SHAE1,0.3647619047619048
159_shadow_sh_initialSH_Orig_SH_1.wav,shadow,SHAE1,0.20800453514739228
159_shady_sh_initialSH_Orig_SHEY1_1.wav,shady,SHEY1,0.3909750566893424
159_shady_sh_initialSH_Orig_SH_1.wav,shady,SHEY1,0.23328798185941044
159_shampoo_sh_initialSH_Orig_SHAE0_1.wav,shampoo,SHAE0,0.2749886621315193
159_shampoo_sh_initialSH_Orig_SH_1.wav,shampoo,SHAE0,0.14179138321995466
159_shareholder_sh_initialSH_Orig_SHEH1_1.wav,shareholder,SHEH1,0.3024943310657596
159_shareholder_sh_initialSH_Orig_SH_1.wav,shareholder,SHEH1,0.19503401360544215
159_sheep_sh_medialSH_FromMS_SHIY1_1.wav,sheep,SHIY1,0.3835374149659864
159_sheep_sh_medialSH_FromMS_SH_1.wav,sheep,SHIY1,0.22977324263038548
159_shelter_sh_initialSH_Orig_SHEH1_1.wav,shelter,SHEH1,0.26564625850340134
159_shelter_sh_initialSH_Orig_SH_1.wav,shelter,SHEH1,0.1854421768707483
159_shindig_sh_initialSH_Orig_SHIH1_1.wav,shindig,SHIH1,0.2655102040816327
159_shindig_sh_initialSH_Orig_SH_1.wav,shindig,SHIH1,0.17492063492063492
159_shiny_sh_initialSH_Orig_SHAY1_1.wav,shiny,SHAY1,0.4307709750566893
159_shiny_sh_initialSH_Orig_SH_1.wav,shiny,SHAY1,0.21492063492063493
159_shipment_sh_initialSH_Orig_SHIH1_1.wav,shipment,SHIH1,0.3039002267573696
159_shipment_sh_initialSH_Orig_SH_1.wav,shipment,SHIH1,0.22444444444444445
159_shoplifter_sh_initialSH_Orig_SHAA1_1.wav,shoplifter,SHAA1,0.30045351473922904
159_shoplifter_sh_initialSH_Orig_SH_1.wav,shoplifter,SHAA1,0.1903854875283447
159_shortcut_sh_initialSH_Orig_SHAO1_1.wav,shortcut,SHAO1,0.21249433106575963
159_shortcut_sh_initialSH_Orig_SH_1.wav,shortcut,SHAO1,0.16045351473922903
159_shoulder_sh_initialSH_Orig_SHOW1_1.wav,shoulder,SHOW1,0.28467120181405897
159_shoulder_sh_initialSH_Orig_SH_1.wav,shoulder,SHOW1,0.20467120181405896
159_shovel_sh_initialSH_Orig_SHAH1_1.wav,shovel,SHAH1,0.3136507936507936
159_shovel_sh_initialSH_Orig_SH_1.wav,shovel,SHAH1,0.216031746031746
159_show_sh_medialSH_FromMS_SHOW1_1.wav,show,SHOW1,1.0716326530612246
159_show_sh_medialSH_FromMS_SH_1.wav,show,SHOW1,0.2383673469387755
159_shudder_sh_initialSH_Orig_SHAH1_1.wav,shudder,SHAH1,0.3253061224489796
159_shudder_sh_initialSH_Orig_SH_1.wav,shudder,SHAH1,0.2150793650793651
159_shuffle_sh_initialSH_Orig_SHAH1_1.wav,shuffle,SHAH1,0.3200907029478458
159_shuffle_sh_initialSH_Orig_SH_1.wav,shuffle,SHAH1,0.2171428571428571
159_sidewalk_s_initialS_Orig_SAY1_1.wav,sidewalk,SAY1,0.35931972789115646
159_sidewalk_s_initialS_Orig_S_1.wav,sidewalk,SAY1,0.18607709750566895
159_silver_s_initialS_Orig_SIH1_1.wav,silver,SIH1,0.24267573696145123
159_silver_s_initialS_Orig_S_1.wav,silver,SIH1,0.16267573696145124
159_soak_s_medialS_FromMS_SOW1_1.wav,soak,SOW1,0.36988662131519273
159_soak_s_medialS_FromMS_S_1.wav,soak,SOW1,0.21201814058956917
159_socket_s_initialS_Orig_SAA1_1.wav,socket,SAA1,0.3347845804988662
159_socket_s_initialS_Orig_S_1.wav,socket,SAA1,0.213718820861678
159_submarine_s_initialS_Orig_SAH1_1.wav,submarine,SAH2,0.23496598639455785
159_submarine_s_initialS_Orig_S_1.wav,submarine,SAH2,0.16047619047619047
159_sugar_sh_initialSH_Orig_SHUH1_1.wav,sugar,SHUH1,0.3141043083900227
159_sugar_sh_initialSH_Orig_SH_1.wav,sugar,SHUH1,0.22784580498866217
159_sunroof_s_initialS_Orig_SAH1_1.wav,sunroof,SAH1,0.271859410430839
159_sunroof_s_initialS_Orig_S_1.wav,sunroof,SAH1,0.16476190476190475
159_surfboard_s_initialS_Orig_SER1_1.wav,surfboard,SER1,0.27424036281179137
159_surfboard_s_initialS_Orig_S_1.wav,surfboard,SER1,0.15666666666666668
159_syrup_s_initialS_Orig_SER1_1.wav,syrup,SER1,0.35140589569160996
159_syrup_s_initialS_Orig_S_1.wav,syrup,SIH1,0.15430839002267574
2436_Shane_sh_medialSH_FromMS_SHEY1_1.wav,Shane,SHEY1,0.34183673469387754
2436_Shane_sh_medialSH_FromMS_SH_1.wav,Shane,SHEY1,0.1479591836734694
2436_ceiling_s_initialS_Orig_SIY1_1.wav,ceiling,SIY1,0.18319727891156465
2436_ceiling_s_initialS_Orig_S_1.wav,ceiling,SIY1,0.10705215419501134
2436_cement_s_initialS_Orig_SAH0_1.wav,cement,SAH0,0.18188208616780047
2436_cement_s_initialS_Orig_S_1.wav,cement,SAH0,0.13913832199546486
2436_cemetery_s_initialS_Orig_SEH1_1.wav,cemetery,SEH1,0.1298639455782313
2436_cemetery_s_initialS_Orig_S_1.wav,cemetery,SEH1,0.09825396825396826
2436_ceremony_s_initialS_Orig_SEH1_1.wav,ceremony,SEH1,0.16458049886621315
2436_ceremony_s_initialS_Orig_S_1.wav,ceremony,SEH1,0.11267573696145124
2436_chandelier_sh_initialSH_Orig_SHAE0_1.wav,chandelier,SHAE0,0.19968253968253968
2436_chandelier_sh_initialSH_Orig_SH_1.wav,chandelier,SHAE0,0.12807256235827663
2436_chaperone_sh_initialSH_Orig_SHAE1_1.wav,chaperone,SHAE1,0.23496598639455785
2436_chaperone_sh_initialSH_Orig_SH_1.wav,chaperone,SHAE1,0.11854875283446711
2436_charade_sh_initialSH_Orig_SHER0_1.wav,charade,SHER0,0.3000453514739229
2436_charade_sh_initialSH_Orig_SH_1.wav,charade,SHER0,0.14496598639455782
2436_charlatan_sh_initialSH_Orig_SHAA1_1.wav,charlatan,SHAA1,0.13342403628117913
2436_charlatan_sh_initialSH_Orig_SH_1.wav,charlatan,SHAA1,0.09852607709750567
2436_chivalry_sh_initialSH_Orig_SHIH1_1.wav,chivalry,SHIH1,0.14727891156462586
2436_chivalry_sh_initialSH_Orig_SH_1.wav,chivalry,SHIH1,0.11174603174603176
2436_saddle_s_initialS_Orig_SAE1_1.wav,saddle,SAE1,0.27417233560090704
2436_saddle_s_initialS_Orig_S_1.wav,saddle,SAE1,0.1453968253968254
2436_sailboat_s_initialS_Orig_SEY1_1.wav,sailboat,SEY1,0.20532879818594105
2436_sailboat_s_initialS_Orig_S_1.wav,sailboat,SEY1,0.12532879818594103
2436_salmon_s_initialS_Orig_SAE1_1.wav,salmon,SAE1,0.2137641723356009
2436_salmon_s_initialS_Orig_S_1.wav,salmon,SAE1,0.12993197278911564
2436_sane_s_medialS_FromMS_SEY1_1.wav,sane,SEY1,0.36863945578231294
2436_sane_s_medialS_FromMS_S_1.wav,sane,SEY1,0.1973015873015873
2436_satellite_s_initialS_Orig_SAE1_1.wav,satellite,SAE1,0.17643990929705217
2436_satellite_s_initialS_Orig_S_1.wav,satellite,SAE1,0.1000453514739229
2436_sauna_s_initialS_Orig_SAO1_1.wav,sauna,SAO1,0.23857142857142857
2436_sauna_s_initialS_Orig_S_1.wav,sauna,SAO1,0.1287528344671202
2436_sector_s_initialS_Orig_SEH1_1.wav,sector,SEH1,0.22489795918367347
2436_sector_s_initialS_Orig_S_1.wav,sector,SEH1,0.12621315192743765
2436_seedling_s_initialS_Orig_SIY1_1.wav,seedling,SIY1,0.1739002267573696
2436_seedling_s_initialS_Orig_S_1.wav,seedling,SIY1,0.11233560090702947
2436_seem_s_medialS_FromMS_SIY1_1.wav,seem,SIY1,0.32267573696145124
2436_seem_s_medialS_FromMS_S_1.wav,seem,SIY1,0.16219954648526078
2436_seminar_s_initialS_Orig_SEH1_1.wav,seminar,SEH1,0.1708843537414966
2436_seminar_s_initialS_Orig_S_1.wav,seminar,SEH1,0.12961451247165534
2436_settlement_s_initialS_Orig_SEH1_1.wav,settlement,SEH1,0.16684807256235828
2436_settlement_s_initialS_Orig_S_1.wav,settlement,SEH1,0.09941043083900226
2436_shadow_sh_initialSH_Orig_SHAE1_1.wav,shadow,SHAE1,0.23666666666666664
2436_shadow_sh_initialSH_Orig_SH_1.wav,shadow,SHAE1,0.12566893424036282
2436_shady_sh_initialSH_Orig_SHEY1_1.wav,shady,SHEY1,0.2624489795918367
2436_shady_sh_initialSH_Orig_SH_1.wav,shady,SHEY1,0.13399092970521542
2436_shampoo_sh_initialSH_Orig_SHAE0_1.wav,shampoo,SHAE0,0.17170068027210883
2436_shampoo_sh_initialSH_Orig_SH_1.wav,shampoo,SHAE0,0.1065532879818594
2436_shareholder_sh_initialSH_Orig_SHEH1_1.wav,shareholder,SHEH1,0.19712018140589568
2436_shareholder_sh_initialSH_Orig_SH_1.wav,shareholder,SHEH1,0.11546485260770976
2436_sheep_sh_medialSH_FromMS_SHIY1_1.wav,sheep,SHIY1,0.2898866213151927
2436_sheep_sh_medialSH_FromMS_SH_1.wav,sheep,SHIY1,0.1560997732426304
2436_shelter_sh_initialSH_Orig_SHEH1_1.wav,shelter,SHEH1,0.1858503401360544
2436_shelter_sh_initialSH_Orig_SH_1.wav,shelter,SHEH1,0.1327891156462585
2436_shindig_sh_initialSH_Orig_SHIH1_1.wav,shindig,SHIH1,0.19736961451247165
2436_shindig_sh_initialSH_Orig_SH_1.wav,shindig,SHIH1,0.12897959183673469
2436_shiny_sh_initialSH_Orig_SHAY1_1.wav,shiny,SHAY1,0.21757369614512473
2436_shiny_sh_initialSH_Orig_SH_1.wav,shiny,SHAY1,0.08820861678004535
2436_shipment_sh_initialSH_Orig_SHIH1_1.wav,shipment,SHIH1,0.20825396825396825
2436_shipment_sh_initialSH_Orig_SH_1.wav,shipment,SHIH1,0.1471201814058957
2436_shoplifter_sh_initialSH_Orig_SHAA1_1.wav,shoplifter,SHAA1,0.22038548752834464
2436_shoplifter_sh_initialSH_Orig_SH_1.wav,shoplifter,SHAA1,0.12435374149659864
2436_shortcut_sh_initialSH_Orig_SHAO1_1.wav,shortcut,SHAO1,0.1402721088435374
2436_shortcut_sh_initialSH_Orig_SH_1.wav,shortcut,SHAO1,0.10494331065759638
2436_shoulder_sh_initialSH_Orig_SHOW1_1.wav,shoulder,SHOW1,0.1634467120181406
2436_shoulder_sh_initialSH_Orig_SH_1.wav,shoulder,SHOW1,0.09585034013605442
2436_shovel_sh_initialSH_Orig_SHAH1_1.wav,shovel,SHAH1,0.23174603174603176
2436_shovel_sh_initialSH_Orig_SH_1.wav,shovel,SHAH1,0.13526077097505668
2436_show_sh_medialSH_FromMS_SHOW1_1.wav,show,SHOW1,0.4949433106575964
2436_show_sh_medialSH_FromMS_SH_1.wav,show,SHOW1,0.15675736961451248
2436_shudder_sh_initialSH_Orig_SHAH1_1.wav,shudder,SHAH1,0.2514739229024943
2436_shudder_sh_initialSH_Orig_SH_1.wav,shudder,SHAH1,0.1680498866213152
2436_shuffle_sh_initialSH_Orig_SHAH1_1.wav,shuffle,SHAH1,0.25718820861678005
2436_shuffle_sh_initialSH_Orig_SH_1.wav,shuffle,SHAH1,0.15312925170068029
2436_sidewalk_s_initialS_Orig_SAY1_1.wav,sidewalk,SAY1,0.19145124716553288
2436_sidewalk_s_initialS_Orig_S_1.wav,sidewalk,SAY1,0.11863945578231291
2436_silver_s_initialS_Orig_SIH1_1.wav,silver,SIH1,0.157437641723356
2436_silver_s_initialS_Orig_S_1.wav,silver,SIH1,0.1295691609977324
2436_soak_s_medialS_FromMS_SOW1_1.wav,soak,SOW1,0.2750566893424036
2436_soak_s_medialS_FromMS_S_1.wav,soak,SOW1,0.16467120181405895
2436_socket_s_initialS_Orig_SAA1_1.wav,socket,SAA1,0.21013605442176872
2436_socket_s_initialS_Orig_S_1.wav,socket,SAA1,0.11800453514739229
2436_submarine_s_initialS_Orig_SAH2_1.wav,submarine,SAH2,0.17607709750566894
2436_submarine_s_initialS_Orig_S_1.wav,submarine,SAH2,0.11607709750566891
2436_sugar_sh_initialSH_Orig_SHUH1_1.wav,sugar,SHUH1,0.2207482993197279
2436_sugar_sh_initialSH_Orig_SH_1.wav,sugar,SHUH1,0.1320408163265306
2436_sunroof_s_initialS_Orig_SAH1_1.wav,sunroof,SAH1,0.1734920634920635
2436_sunroof_s_initialS_Orig_S_1.wav,sunroof,SAH1,0.10231292517006804
2436_surfboard_s_initialS_Orig_SER1_1.wav,surfboard,SER1,0.2073015873015873
2436_surfboard_s_initialS_Orig_S_1.wav,surfboard,SER1,0.1212471655328798
2436_syrup_s_initialS_Orig_SER1_1.wav,syrup,SER1,0.27485260770975056
2436_syrup_s_initialS_Orig_S_1.wav,syrup,SIH1,0.13129251700680272
2453_Shane_sh_medialSH_FromMS_SHEY1_1.wav,Shane,SHEY1,0.43560090702947846
2453_Shane_sh_medialSH_FromMS_SH_1.wav,Shane,SHEY1,0.16068027210884353
2453_ceiling_s_initialS_Orig_SIY1_1.wav,ceiling,SIY1,0.415124716553288
2453_ceiling_s_initialS_Orig_S_1.wav,ceiling,SIY1,0.2610657596371882
2453_cement_s_initialS_Orig_SAH0_1.wav,cement,SAH0,0.234421768707483
2453_cement_s_initialS_Orig_S_1.wav,cement,SAH0,0.19024943310657597
2453_cemetery_s_initialS_Orig_SEH1_1.wav,cemetery,SEH1,0.2
2453_cemetery_s_initialS_Orig_S_1.wav,cemetery,SEH1,0.15
2453_ceremony_s_initialS_Orig_SEH1_1.wav,ceremony,SEH1,0.2954421768707483
2453_ceremony_s_initialS_Orig_S_1.wav,ceremony,SEH1,0.19356009070294783
